"","X","ORIGIN_AIRPORT","DAY_OF_WEEK","LATITUDE","LONGITUDE","mean_delay","delay"
"401",837286,"CEC",1,41.78016,-124.23653,5.95652173913043,-1
"402",837461,"CHA",5,35.03527,-85.20379,4.54848484848485,-1
"403",837462,"CHA",4,35.03527,-85.20379,6.87928221859706,-1
"404",837464,"CHA",1,35.03527,-85.20379,7.53833333333333,-1
"405",837468,"CHA",3,35.03527,-85.20379,7.53105590062112,-1
"406",837472,"CHA",7,35.03527,-85.20379,6.4390625,-1
"407",837479,"CHA",2,35.03527,-85.20379,0.882926829268293,-1
"408",837483,"CHA",6,35.03527,-85.20379,4.55555555555556,-1
"409",841663,"CHO",7,38.13864,-78.45286,16.1578947368421,1
"410",841665,"CHO",2,38.13864,-78.45286,6.98376623376623,-1
"411",841666,"CHO",3,38.13864,-78.45286,7.45794392523364,-1
"412",841667,"CHO",5,38.13864,-78.45286,10.1170568561873,1
"413",841668,"CHO",4,38.13864,-78.45286,15.6307189542484,1
"414",841679,"CHO",6,38.13864,-78.45286,3.91164658634538,-1
"415",841683,"CHO",1,38.13864,-78.45286,4.29180327868852,-1
"416",843867,"CHS",2,32.89865,-80.04051,4.57523696682464,-1
"417",843868,"CHS",7,32.89865,-80.04051,5.3992628992629,-1
"418",843870,"CHS",1,32.89865,-80.04051,1.87514863258026,-1
"419",843872,"CHS",6,32.89865,-80.04051,6.14508393285372,-1
"420",843874,"CHS",4,32.89865,-80.04051,2.97007779772591,-1
"421",843879,"CHS",3,32.89865,-80.04051,3.26491803278689,-1
"422",843880,"CHS",5,32.89865,-80.04051,2.76334519572954,-1
"423",855684,"CID",4,41.88459,-91.71087,15.9185185185185,1
"424",855685,"CID",1,41.88459,-91.71087,9.0765456329735,-1
"425",855690,"CID",6,41.88459,-91.71087,8.70854271356784,-1
"426",855698,"CID",5,41.88459,-91.71087,5.8955223880597,-1
"427",855700,"CID",3,41.88459,-91.71087,8.16649537512847,-1
"428",855701,"CID",2,41.88459,-91.71087,2.03202328966521,-1
"429",855702,"CID",7,41.88459,-91.71087,9.52697095435685,-1
"430",862516,"CIU",7,46.25075,-84.47239,7.89655172413793,-1
"431",862517,"CIU",5,46.25075,-84.47239,14.0470588235294,1
"432",862518,"CIU",1,46.25075,-84.47239,5.21348314606742,-1
"433",862520,"CIU",3,46.25075,-84.47239,8.4,-1
"434",862525,"CIU",2,46.25075,-84.47239,16.0113636363636,1
"435",862528,"CIU",6,46.25075,-84.47239,11.1549295774648,1
"436",862541,"CIU",4,46.25075,-84.47239,-1.55813953488372,-1
"437",863129,"CLD",1,33.12723,-117.27873,10.2315789473684,1
"438",863130,"CLD",6,33.12723,-117.27873,2.84444444444444,-1
"439",863131,"CLD",3,33.12723,-117.27873,-0.296703296703297,-1
"440",863133,"CLD",2,33.12723,-117.27873,4.80645161290323,-1
"441",863134,"CLD",4,33.12723,-117.27873,3.3125,-1
"442",863137,"CLD",5,33.12723,-117.27873,3.01449275362319,-1
"443",863145,"CLD",7,33.12723,-117.27873,11.8829787234043,1
"444",863770,"CLE",3,41.41089,-81.8494,4.90762894685232,-1
"445",863771,"CLE",5,41.41089,-81.8494,3.40011773940345,-1
"446",863772,"CLE",4,41.41089,-81.8494,2.97581269349845,-1
"447",863774,"CLE",6,41.41089,-81.8494,4.54393223010244,-1
"448",863775,"CLE",1,41.41089,-81.8494,2.11027519303108,-1
"449",863782,"CLE",7,41.41089,-81.8494,1.30072953255877,-1
"450",863790,"CLE",2,41.41089,-81.8494,1.37297770004373,-1
"451",898359,"CLL",5,30.58859,-96.36382,2.05625,-1
"452",898360,"CLL",4,30.58859,-96.36382,-2.17757009345794,-1
"453",898361,"CLL",6,30.58859,-96.36382,6.90909090909091,-1
"454",898362,"CLL",7,30.58859,-96.36382,5.27761194029851,-1
"455",898363,"CLL",1,30.58859,-96.36382,7.54848484848485,-1
"456",898366,"CLL",3,30.58859,-96.36382,-0.786259541984733,-1
"457",898370,"CLL",2,30.58859,-96.36382,-0.407284768211921,-1
"458",900670,"CLT",1,35.21401,-80.94313,7.09734452394056,-1
"459",900671,"CLT",6,35.21401,-80.94313,5.75345030862057,-1
"460",900672,"CLT",7,35.21401,-80.94313,6.87830301420794,-1
"461",900674,"CLT",5,35.21401,-80.94313,7.9163500678426,-1
"462",900679,"CLT",3,35.21401,-80.94313,4.09180438448567,-1
"463",900683,"CLT",4,35.21401,-80.94313,4.43642990337345,-1
"464",900698,"CLT",2,35.21401,-80.94313,4.3985517846694,-1
"465",1000994,"CMH",5,39.99799,-82.89188,4.69068641412703,-1
"466",1000996,"CMH",3,39.99799,-82.89188,3.54644495412844,-1
"467",1000997,"CMH",1,39.99799,-82.89188,3.32995495495495,-1
"468",1001000,"CMH",7,39.99799,-82.89188,4.72263187748157,-1
"469",1001003,"CMH",4,39.99799,-82.89188,4.94324631101022,-1
"470",1001004,"CMH",2,39.99799,-82.89188,0.382978723404255,-1
"471",1001012,"CMH",6,39.99799,-82.89188,2.63688327316486,-1
"472",1025181,"CMI",2,40.03925,-88.27806,11.5703971119134,1
"473",1025183,"CMI",5,40.03925,-88.27806,1.82666666666667,-1
"474",1025185,"CMI",7,40.03925,-88.27806,4.49666666666667,-1
"475",1025188,"CMI",4,40.03925,-88.27806,4.11371237458194,-1
"476",1025190,"CMI",1,40.03925,-88.27806,1.92739273927393,-1
"477",1025191,"CMI",3,40.03925,-88.27806,-1.31555555555556,-1
"478",1025208,"CMI",6,40.03925,-88.27806,6.2448275862069,-1
"479",1027297,"CMX",6,47.16842,-88.48906,0.376470588235294,-1
"480",1027301,"CMX",4,47.16842,-88.48906,0.666666666666667,-1
"481",1027302,"CMX",2,47.16842,-88.48906,17.6413043478261,1
"482",1027305,"CMX",3,47.16842,-88.48906,12.2247191011236,1
"483",1027308,"CMX",5,47.16842,-88.48906,-0.0804597701149425,-1
"484",1027310,"CMX",7,47.16842,-88.48906,4.23529411764706,-1
"485",1027316,"CMX",1,47.16842,-88.48906,4.59340659340659,-1
"486",1027965,"CNY",1,38.75496,-109.75484,-21.1470588235294,-1
"487",1027966,"CNY",2,38.75496,-109.75484,-17.7647058823529,-1
"488",1027968,"CNY",5,38.75496,-109.75484,-17.5294117647059,-1
"489",1027969,"CNY",3,38.75496,-109.75484,-20.5277777777778,-1
"490",1027971,"CNY",7,38.75496,-109.75484,-20.7058823529412,-1
"491",1027972,"CNY",4,38.75496,-109.75484,-21.030303030303,-1
"492",1027973,"CNY",6,38.75496,-109.75484,-23.0294117647059,-1
"493",1028171,"COD",2,44.52019,-109.0238,4.48351648351648,-1
"494",1028172,"COD",7,44.52019,-109.0238,9.53260869565217,-1
"495",1028174,"COD",3,44.52019,-109.0238,10.9555555555556,1
"496",1028175,"COD",6,44.52019,-109.0238,5,-1
"497",1028179,"COD",4,44.52019,-109.0238,12.5888888888889,1
"498",1028188,"COD",5,44.52019,-109.0238,7.93617021276596,-1
"499",1028191,"COD",1,44.52019,-109.0238,7.71153846153846,-1
"500",1028836,"COS",2,38.80581,-104.70025,10.0880626223092,1
"501",1028837,"COS",6,38.80581,-104.70025,9.37223974763407,-1
"502",1028839,"COS",4,38.80581,-104.70025,8.49792531120332,-1
"503",1028840,"COS",7,38.80581,-104.70025,6.2987012987013,-1
"504",1028842,"COS",5,38.80581,-104.70025,9.21821821821822,-1
"505",1028846,"COS",1,38.80581,-104.70025,4.61298076923077,-1
"506",1028847,"COS",3,38.80581,-104.70025,3.31967213114754,-1
"507",1035717,"COU",3,38.81809,-92.21963,13.2748538011696,1
"508",1035718,"COU",5,38.81809,-92.21963,17.7021276595745,1
"509",1035719,"COU",6,38.81809,-92.21963,7.47513812154696,-1
"510",1035721,"COU",2,38.81809,-92.21963,13.0614525139665,1
"511",1035723,"COU",1,38.81809,-92.21963,10.8342541436464,1
"512",1035728,"COU",7,38.81809,-92.21963,7.73714285714286,-1
"513",1035733,"COU",4,38.81809,-92.21963,11.8855421686747,1
"514",1037025,"CPR",2,42.90836,-106.46447,-3.84892086330935,-1
"515",1037026,"CPR",6,42.90836,-106.46447,-2.78242677824268,-1
"516",1037027,"CPR",3,42.90836,-106.46447,-3.6144578313253,-1
"517",1037029,"CPR",7,42.90836,-106.46447,-4.49264705882353,-1
"518",1037030,"CPR",1,42.90836,-106.46447,-4.59259259259259,-1
"519",1037034,"CPR",4,42.90836,-106.46447,-9.41081081081081,-1
"520",1037055,"CPR",5,42.90836,-106.46447,-5.07569721115538,-1
"521",1038799,"CRP",4,27.77036,-97.50122,6.54519774011299,-1
"522",1038801,"CRP",7,27.77036,-97.50122,5.79795021961933,-1
"523",1038802,"CRP",6,27.77036,-97.50122,7.57784011220196,-1
"524",1038805,"CRP",1,27.77036,-97.50122,7.37834036568214,-1
"525",1038807,"CRP",2,27.77036,-97.50122,7.17397454031117,-1
"526",1038810,"CRP",5,27.77036,-97.50122,6.30258302583026,-1
"527",1038811,"CRP",3,27.77036,-97.50122,5.12269938650307,-1
"528",1043687,"CRW",4,38.37315,-81.59319,12.5367231638418,1
"529",1043688,"CRW",7,38.37315,-81.59319,8.16034985422741,-1
"530",1043689,"CRW",5,38.37315,-81.59319,12.0871934604905,1
"531",1043692,"CRW",2,38.37315,-81.59319,12.7462235649547,1
"532",1043693,"CRW",3,38.37315,-81.59319,8.50144927536232,-1
"533",1043699,"CRW",6,38.37315,-81.59319,10.1218487394958,1
"534",1043702,"CRW",1,38.37315,-81.59319,10.1780415430267,1
"535",1046072,"CSG",6,32.51633,-84.93886,5.48192771084337,-1
"536",1046073,"CSG",3,32.51633,-84.93886,0.532467532467532,-1
"537",1046074,"CSG",1,32.51633,-84.93886,5.14012738853503,-1
"538",1046075,"CSG",7,32.51633,-84.93886,11.2363636363636,1
"539",1046076,"CSG",5,32.51633,-84.93886,5.19512195121951,-1
"540",1046078,"CSG",2,32.51633,-84.93886,-4,-1
"541",1046083,"CSG",4,32.51633,-84.93886,4.02083333333333,-1
"542",1047140,"CVG",2,39.04614,-84.66217,8.71711409395973,-1
"543",1047141,"CVG",5,39.04614,-84.66217,4.38006993006993,-1
"544",1047142,"CVG",6,39.04614,-84.66217,7.16275167785235,-1
"545",1047143,"CVG",4,39.04614,-84.66217,6.55927152317881,-1
"546",1047144,"CVG",3,39.04614,-84.66217,5.51558833389205,-1
"547",1047149,"CVG",7,39.04614,-84.66217,4.92244053774561,-1
"548",1047151,"CVG",1,39.04614,-84.66217,3.37084870848709,-1
"549",1067171,"CWA",4,44.77762,-89.66678,11.5515463917526,1
"550",1067172,"CWA",6,44.77762,-89.66678,0.543269230769231,-1
"551",1067173,"CWA",7,44.77762,-89.66678,6.91981132075472,-1
"552",1067174,"CWA",3,44.77762,-89.66678,4.51470588235294,-1
"553",1067176,"CWA",5,44.77762,-89.66678,1.1039603960396,-1
"554",1067183,"CWA",2,44.77762,-89.66678,-0.175438596491228,-1
"555",1067209,"CWA",1,44.77762,-89.66678,5.1,-1
"556",1068591,"DAB",5,29.17992,-81.05806,-1.77027027027027,-1
"557",1068592,"DAB",6,29.17992,-81.05806,-2.41013824884793,-1
"558",1068593,"DAB",7,29.17992,-81.05806,5.84403669724771,-1
"559",1068594,"DAB",2,29.17992,-81.05806,-0.305164319248826,-1
"560",1068595,"DAB",3,29.17992,-81.05806,-4.01408450704225,-1
"561",1068596,"DAB",4,29.17992,-81.05806,2.87700534759358,-1
"562",1068612,"DAB",1,29.17992,-81.05806,-3.65277777777778,-1
"563",1070085,"DAL",2,32.84711,-96.85177,8.23103837471783,-1
"564",1070087,"DAL",7,32.84711,-96.85177,7.52386274728959,-1
"565",1070088,"DAL",1,32.84711,-96.85177,6.796875,-1
"566",1070089,"DAL",4,32.84711,-96.85177,9.88766093198132,-1
"567",1070093,"DAL",3,32.84711,-96.85177,10.1222938737909,1
"568",1070095,"DAL",6,32.84711,-96.85177,4.31392203659507,-1
"569",1070098,"DAL",5,32.84711,-96.85177,8.05919843118029,-1
"570",1129784,"DAY",4,39.90238,-84.21938,6.78193653376729,-1
"571",1129786,"DAY",5,39.90238,-84.21938,2.53089430894309,-1
"572",1129787,"DAY",1,39.90238,-84.21938,3.47237354085603,-1
"573",1129789,"DAY",7,39.90238,-84.21938,5.93739967897271,-1
"574",1129792,"DAY",2,39.90238,-84.21938,4.67625899280576,-1
"575",1129795,"DAY",6,39.90238,-84.21938,1.45983086680761,-1
"576",1129801,"DAY",3,39.90238,-84.21938,2.76425531914894,-1
"577",1138460,"DBQ",4,42.40296,-90.70917,8.01550387596899,-1
"578",1138462,"DBQ",1,42.40296,-90.70917,-4.40298507462687,-1
"579",1138463,"DBQ",6,42.40296,-90.70917,7.24817518248175,-1
"580",1138464,"DBQ",2,42.40296,-90.70917,-1.85401459854015,-1
"581",1138468,"DBQ",5,42.40296,-90.70917,-0.397058823529412,-1
"582",1138469,"DBQ",3,42.40296,-90.70917,3.42045454545455,-1
"583",1138475,"DBQ",7,42.40296,-90.70917,2.10185185185185,-1
"584",1139388,"DCA",5,38.85208,-77.03772,5.04308179026705,-1
"585",1139390,"DCA",1,38.85208,-77.03772,3.41496535796767,-1
"586",1139391,"DCA",6,38.85208,-77.03772,1.92820327335202,-1
"587",1139393,"DCA",7,38.85208,-77.03772,6.64191773155489,-1
"588",1139396,"DCA",2,38.85208,-77.03772,3.37201269604182,-1
"589",1139397,"DCA",4,38.85208,-77.03772,-1.36236615304257,-1
"590",1139399,"DCA",3,38.85208,-77.03772,1.3973825707619,-1
"591",1213182,"DEN",6,39.85841,-104.667,7.61181783707381,-1
"592",1213183,"DEN",5,39.85841,-104.667,7.89404140414041,-1
"593",1213184,"DEN",1,39.85841,-104.667,8.42552747023188,-1
"594",1213185,"DEN",7,39.85841,-104.667,8.68291408264233,-1
"595",1213186,"DEN",3,39.85841,-104.667,5.98425085631555,-1
"596",1213193,"DEN",2,39.85841,-104.667,5.17611371121512,-1
"597",1213197,"DEN",4,39.85841,-104.667,6.11402467537139,-1
"598",1409237,"DFW",5,32.89595,-97.0372,10.1954198922674,1
"599",1409238,"DFW",4,32.89595,-97.0372,4.18029282576867,-1
"600",1409240,"DFW",1,32.89595,-97.0372,5.6923502680028,-1
"601",1409242,"DFW",3,32.89595,-97.0372,7.15686045493036,-1
"602",1409247,"DFW",6,32.89595,-97.0372,8.10655158192423,-1
"603",1409251,"DFW",7,32.89595,-97.0372,4.61495301366562,-1
"604",1409253,"DFW",2,32.89595,-97.0372,8.21761956785628,-1
"605",1648788,"DHN",2,31.32134,-85.44963,10.8835978835979,1
"606",1648789,"DHN",7,31.32134,-85.44963,10.6439790575916,1
"607",1648790,"DHN",4,31.32134,-85.44963,7.09042553191489,-1
"608",1648792,"DHN",3,31.32134,-85.44963,10.6759776536313,1
"609",1648801,"DHN",1,31.32134,-85.44963,8.17977528089888,-1
"610",1648803,"DHN",5,31.32134,-85.44963,-1.33823529411765,-1
"611",1648804,"DHN",6,31.32134,-85.44963,16.0549450549451,1
"612",1650048,"DIK",7,46.79739,-102.80195,-3.54014598540146,-1
"613",1650049,"DIK",2,46.79739,-102.80195,-1.46762589928058,-1
"614",1650050,"DIK",6,46.79739,-102.80195,4.5177304964539,-1
"615",1650051,"DIK",3,46.79739,-102.80195,-6.41958041958042,-1
"616",1650054,"DIK",1,46.79739,-102.80195,-7.67361111111111,-1
"617",1650056,"DIK",5,46.79739,-102.80195,-12.5567010309278,-1
"618",1650059,"DIK",4,46.79739,-102.80195,-8.03418803418803,-1
"619",1650986,"DLG",1,59.04541,-158.50334,-9.54545454545454,-1
"620",1650987,"DLG",5,59.04541,-158.50334,0,-1
"621",1650989,"DLG",7,59.04541,-158.50334,-12.2727272727273,-1
"622",1650991,"DLG",2,59.04541,-158.50334,-18.5454545454545,-1
"623",1650992,"DLG",3,59.04541,-158.50334,-6.09090909090909,-1
"624",1650995,"DLG",4,59.04541,-158.50334,5.09090909090909,-1
"625",1650998,"DLG",6,59.04541,-158.50334,-13.7272727272727,-1
"626",1651063,"DLH",4,46.84209,-92.19365,18.4847161572052,1
"627",1651066,"DLH",6,46.84209,-92.19365,10.5627530364372,1
"628",1651067,"DLH",7,46.84209,-92.19365,10.90234375,1
"629",1651070,"DLH",5,46.84209,-92.19365,14.077868852459,1
"630",1651075,"DLH",1,46.84209,-92.19365,6.42796610169492,-1
"631",1651076,"DLH",3,46.84209,-92.19365,-1.08108108108108,-1
"632",1651084,"DLH",2,46.84209,-92.19365,10.1551724137931,1
"633",1652782,"DRO",7,37.15152,-107.75377,9.25874125874126,-1
"634",1652783,"DRO",3,37.15152,-107.75377,4.34602076124567,-1
"635",1652784,"DRO",4,37.15152,-107.75377,5.44565217391304,-1
"636",1652791,"DRO",2,37.15152,-107.75377,5.59322033898305,-1
"637",1652794,"DRO",6,37.15152,-107.75377,7.42214532871972,-1
"638",1652797,"DRO",5,37.15152,-107.75377,2.72426470588235,-1
"639",1652799,"DRO",1,37.15152,-107.75377,7.66346153846154,-1
"640",1654850,"DSM",6,41.53493,-93.66068,12.4352159468439,1
"641",1654851,"DSM",2,41.53493,-93.66068,7.52485256950295,-1
"642",1654852,"DSM",5,41.53493,-93.66068,6.8213716108453,-1
"643",1654853,"DSM",1,41.53493,-93.66068,6.5025641025641,-1
"644",1654855,"DSM",4,41.53493,-93.66068,6.26345840130506,-1
"645",1654858,"DSM",7,41.53493,-93.66068,1.49306296691569,-1
"646",1654865,"DSM",3,41.53493,-93.66068,5.84683882457703,-1
"647",1663235,"DTW",6,42.21206,-83.34884,6.47205428747687,-1
"648",1663236,"DTW",4,42.21206,-83.34884,3.17882778852756,-1
"649",1663237,"DTW",7,42.21206,-83.34884,3.21968088333434,-1
"650",1663240,"DTW",3,42.21206,-83.34884,3.64650819066387,-1
"651",1663241,"DTW",1,42.21206,-83.34884,2.37838679539084,-1
"652",1663242,"DTW",2,42.21206,-83.34884,2.52080109239873,-1
"653",1663255,"DTW",5,42.21206,-83.34884,3.35026666666667,-1
"654",1771735,"DVL",5,48.11425,-98.90878,3.08235294117647,-1
"655",1771736,"DVL",3,48.11425,-98.90878,-1.09302325581395,-1
"656",1771738,"DVL",1,48.11425,-98.90878,2.43529411764706,-1
"657",1771739,"DVL",4,48.11425,-98.90878,0.595238095238095,-1
"658",1771741,"DVL",7,48.11425,-98.90878,2.66666666666667,-1
"659",1771761,"DVL",2,48.11425,-98.90878,18.609756097561,1
"660",1771788,"DVL",6,48.11425,-98.90878,0.25,-1
"661",1772260,"EAU",2,44.86526,-91.48507,18.0117647058824,1
"662",1772261,"EAU",6,44.86526,-91.48507,8.38709677419355,-1
"663",1772262,"EAU",1,44.86526,-91.48507,6.23404255319149,-1
"664",1772263,"EAU",5,44.86526,-91.48507,0.945054945054945,-1
"665",1772264,"EAU",4,44.86526,-91.48507,-2.15384615384615,-1
"666",1772265,"EAU",3,44.86526,-91.48507,2.3,-1
"667",1772273,"EAU",7,44.86526,-91.48507,8.57777777777778,-1
"668",1777097,"EGE",6,39.64257,-106.9177,21.8719512195122,1
"669",1777099,"EGE",7,39.64257,-106.9177,0.837837837837838,-1
"670",1777100,"EGE",2,39.64257,-106.9177,7.55696202531646,-1
"671",1777105,"EGE",1,39.64257,-106.9177,3.00588235294118,-1
"672",1777106,"EGE",5,39.64257,-106.9177,9.99404761904762,-1
"673",1777112,"EGE",3,39.64257,-106.9177,23.5373134328358,1
"674",1777114,"EGE",4,39.64257,-106.9177,16.037037037037,1
"675",1778338,"EKO",6,40.82493,-115.7917,3,-1
"676",1778339,"EKO",3,40.82493,-115.7917,-7.1219512195122,-1
"677",1778340,"EKO",1,40.82493,-115.7917,-1.30487804878049,-1
"678",1778341,"EKO",7,40.82493,-115.7917,-5.5,-1
"679",1778342,"EKO",4,40.82493,-115.7917,-4.28205128205128,-1
"680",1778344,"EKO",2,40.82493,-115.7917,-9.31707317073171,-1
"681",1778356,"EKO",5,40.82493,-115.7917,-1.43243243243243,-1
"682",1778869,"ELM",6,42.15991,-76.89144,11.7275747508306,1
"683",1778870,"ELM",4,42.15991,-76.89144,1.42268041237113,-1
"684",1778871,"ELM",3,42.15991,-76.89144,8.01010101010101,-1
"685",1778872,"ELM",1,42.15991,-76.89144,6.97368421052632,-1
"686",1778873,"ELM",2,42.15991,-76.89144,4.52861952861953,-1
"687",1778875,"ELM",7,42.15991,-76.89144,-1.48356807511737,-1
"688",1778884,"ELM",5,42.15991,-76.89144,5.54276315789474,-1
"689",1780920,"ELP",5,31.80667,-106.37781,6.04494382022472,-1
"690",1780921,"ELP",3,31.80667,-106.37781,4.72396129766648,-1
"691",1780922,"ELP",1,31.80667,-106.37781,5.08486878838638,-1
"692",1780923,"ELP",4,31.80667,-106.37781,3.83409610983982,-1
"693",1780929,"ELP",6,31.80667,-106.37781,4.82295830953741,-1
"694",1780943,"ELP",7,31.80667,-106.37781,4.73496835443038,-1
"695",1780959,"ELP",2,31.80667,-106.37781,5.66705539358601,-1
"696",1792892,"ERI",6,42.08202,-80.17622,15.7553191489362,1
"697",1792893,"ERI",4,42.08202,-80.17622,4.09433962264151,-1
"698",1792897,"ERI",1,42.08202,-80.17622,8.38938053097345,-1
"699",1792898,"ERI",7,42.08202,-80.17622,15.622641509434,1
"700",1792901,"ERI",5,42.08202,-80.17622,4.41346153846154,-1
"701",1792904,"ERI",3,42.08202,-80.17622,10.3855421686747,1
"702",1792907,"ERI",2,42.08202,-80.17622,4,-1
"703",1793638,"ESC",7,45.72267,-87.09373,-1.31818181818182,-1
"704",1793639,"ESC",5,45.72267,-87.09373,2.5,-1
"705",1793640,"ESC",4,45.72267,-87.09373,9.48936170212766,-1
"706",1793643,"ESC",2,45.72267,-87.09373,-4.10752688172043,-1
"707",1793644,"ESC",3,45.72267,-87.09373,-0.935483870967742,-1
"708",1793652,"ESC",1,45.72267,-87.09373,9.78260869565217,-1
"709",1793655,"ESC",6,45.72267,-87.09373,6.84782608695652,-1
"710",1794211,"EUG",3,44.12326,-123.21869,5.38563327032136,-1
"711",1794212,"EUG",6,44.12326,-123.21869,5.09922178988327,-1
"712",1794213,"EUG",5,44.12326,-123.21869,3.75929549902153,-1
"713",1794214,"EUG",4,44.12326,-123.21869,4.20703125,-1
"714",1794219,"EUG",2,44.12326,-123.21869,3.48940269749518,-1
"715",1794220,"EUG",1,44.12326,-123.21869,-2.09471365638767,-1
"716",1794223,"EUG",7,44.12326,-123.21869,4.08477842003854,-1
"717",1797843,"EVV",7,38.03799,-87.53063,12.4075403949731,1
"718",1797844,"EVV",6,38.03799,-87.53063,6.70103092783505,-1
"719",1797845,"EVV",5,38.03799,-87.53063,5.56020942408377,-1
"720",1797847,"EVV",3,38.03799,-87.53063,5.36330935251799,-1
"721",1797850,"EVV",2,38.03799,-87.53063,5.22222222222222,-1
"722",1797851,"EVV",4,38.03799,-87.53063,-0.384408602150538,-1
"723",1797852,"EVV",1,38.03799,-87.53063,7.20039292730845,-1
"724",1801677,"EWN",1,35.07297,-77.04294,8.87368421052632,-1
"725",1801678,"EWN",6,35.07297,-77.04294,6.06666666666667,-1
"726",1801679,"EWN",2,35.07297,-77.04294,4.94594594594595,-1
"727",1801681,"EWN",4,35.07297,-77.04294,4.4,-1
"728",1801682,"EWN",5,35.07297,-77.04294,2.97802197802198,-1
"729",1801689,"EWN",7,35.07297,-77.04294,-2.77551020408163,-1
"730",1801690,"EWN",3,35.07297,-77.04294,10.2197802197802,1
"731",1802252,"EWR",7,40.6925,-74.16866,5.56500508646999,-1
"732",1802253,"EWR",2,40.6925,-74.16866,8.60556318681319,-1
"733",1802254,"EWR",5,40.6925,-74.16866,5.63279691448331,-1
"734",1802256,"EWR",6,40.6925,-74.16866,7.09350526600054,-1
"735",1802257,"EWR",4,40.6925,-74.16866,2.41888964116452,-1
"736",1802258,"EWR",1,40.6925,-74.16866,-1.06079196876743,-1
"737",1802261,"EWR",3,40.6925,-74.16866,1.44149948747987,-1
"738",1904024,"EYW",2,24.55611,-81.75956,2.8932384341637,-1
"739",1904025,"EYW",3,24.55611,-81.75956,5.55719557195572,-1
"740",1904027,"EYW",5,24.55611,-81.75956,3.39473684210526,-1
"741",1904028,"EYW",6,24.55611,-81.75956,5.35125448028674,-1
"742",1904031,"EYW",7,24.55611,-81.75956,0.789855072463768,-1
"743",1904033,"EYW",4,24.55611,-81.75956,3.33676975945017,-1
"744",1904040,"EYW",1,24.55611,-81.75956,-1.75,-1
"745",1905997,"FAI",2,64.81368,-147.85967,-1.16614420062696,-1
"746",1905998,"FAI",5,64.81368,-147.85967,3.11073825503356,-1
"747",1905999,"FAI",6,64.81368,-147.85967,2.86495176848875,-1
"748",1906000,"FAI",4,64.81368,-147.85967,-0.555205047318612,-1
"749",1906002,"FAI",7,64.81368,-147.85967,2.47741935483871,-1
"750",1906003,"FAI",3,64.81368,-147.85967,-0.701694915254237,-1
"751",1906005,"FAI",1,64.81368,-147.85967,-0.93730407523511,-1
"752",1908180,"FAR",5,46.91935,-96.81499,6.27598566308244,-1
"753",1908181,"FAR",3,46.91935,-96.81499,4.4765906362545,-1
"754",1908182,"FAR",1,46.91935,-96.81499,4.42857142857143,-1
"755",1908183,"FAR",4,46.91935,-96.81499,6.86581096849475,-1
"756",1908185,"FAR",7,46.91935,-96.81499,2.2639902676399,-1
"757",1908188,"FAR",2,46.91935,-96.81499,1.18481848184818,-1
"758",1908195,"FAR",6,46.91935,-96.81499,4.41492146596859,-1
"759",1913873,"FAT",4,36.77619,-119.71814,9.64579256360078,-1
"760",1913874,"FAT",5,36.77619,-119.71814,8.65040650406504,-1
"761",1913875,"FAT",6,36.77619,-119.71814,8.38767395626243,-1
"762",1913876,"FAT",3,36.77619,-119.71814,8.00686274509804,-1
"763",1913880,"FAT",1,36.77619,-119.71814,9.27127127127127,-1
"764",1913883,"FAT",7,36.77619,-119.71814,8.46371882086168,-1
"765",1913885,"FAT",2,36.77619,-119.71814,9.33036597428289,-1
"766",1920891,"FAY",4,34.99147,-78.88,10.9328063241107,1
"767",1920892,"FAY",3,34.99147,-78.88,3.47945205479452,-1
"768",1920894,"FAY",5,34.99147,-78.88,8.99570815450644,-1
"769",1920896,"FAY",1,34.99147,-78.88,6.07851239669422,-1
"770",1920899,"FAY",7,34.99147,-78.88,3.79012345679012,-1
"771",1920908,"FAY",2,34.99147,-78.88,6.51322751322751,-1
"772",1920931,"FAY",6,34.99147,-78.88,4.36909871244635,-1
"773",1922524,"FCA",7,48.3114,-114.25507,0.440972222222222,-1
"774",1922526,"FCA",6,48.3114,-114.25507,1.69852941176471,-1
"775",1922529,"FCA",3,48.3114,-114.25507,-4.55481727574751,-1
"776",1922532,"FCA",1,48.3114,-114.25507,-4.81138790035587,-1
"777",1922534,"FCA",2,48.3114,-114.25507,-3.23741007194245,-1
"778",1922539,"FCA",5,48.3114,-114.25507,-1.92391304347826,-1
"779",1922550,"FCA",4,48.3114,-114.25507,-3.76333333333333,-1
"780",1924549,"FLG",1,35.13845,-111.67122,5.51091703056769,-1
"781",1924550,"FLG",4,35.13845,-111.67122,2.76605504587156,-1
"782",1924551,"FLG",3,35.13845,-111.67122,8.78969957081545,-1
"783",1924552,"FLG",6,35.13845,-111.67122,2.7125,-1
"784",1924555,"FLG",7,35.13845,-111.67122,11.0917030567686,1
"785",1924558,"FLG",2,35.13845,-111.67122,3.3710407239819,-1
"786",1924562,"FLG",5,35.13845,-111.67122,4.91666666666667,-1
"787",1926209,"FLL",2,26.07258,-80.15275,5.30806775768016,-1
"788",1926210,"FLL",1,26.07258,-80.15275,4.38800117635526,-1
"789",1926211,"FLL",4,26.07258,-80.15275,2.87566316195621,-1
"790",1926212,"FLL",5,26.07258,-80.15275,3.98466374547533,-1
"791",1926218,"FLL",6,26.07258,-80.15275,3.13005780346821,-1
